[E 171127 16:11:23 DataFether:83] timed out
[E 171127 16:11:33 DataFether:83] timed out
[I 171127 16:11:40 DataFether:80] all stock basics updated, total size=3455
[I 171127 16:58:05 DataFether:171] 600853,20170921,42 history data download ok.
[I 171127 16:58:05 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600650&start=20170921&end=20171127&stat=1&order=D&period=d,size=3895, try=0
[I 171127 16:58:05 DataFether:171] 600650,20170921,42 history data download ok.
[I 171127 16:58:06 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600346&start=20170921&end=20171127&stat=1&order=D&period=d,size=3791, try=0
[I 171127 16:58:06 DataFether:171] 600346,20170921,42 history data download ok.
[I 171127 16:58:07 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002166&start=20170921&end=20171127&stat=1&order=D&period=d,size=3899, try=0
[I 171127 16:58:07 DataFether:171] 002166,20170921,42 history data download ok.
[I 171127 16:58:12 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603009&start=20170921&end=20171127&stat=1&order=D&period=d,size=1834, try=0
[I 171127 16:58:12 DataFether:171] 603009,20170921,19 history data download ok.
[I 171127 16:58:13 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601008&start=20170921&end=20171127&stat=1&order=D&period=d,size=3734, try=0
[I 171127 16:58:13 DataFether:171] 601008,20170921,42 history data download ok.
[I 171127 16:58:14 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600880&start=20170921&end=20171127&stat=1&order=D&period=d,size=3703, try=0
[I 171127 16:58:14 DataFether:171] 600880,20170921,42 history data download ok.
[I 171127 16:58:14 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600979&start=20170921&end=20171127&stat=1&order=D&period=d,size=3707, try=0
[I 171127 16:58:15 DataFether:171] 600979,20170921,42 history data download ok.
[I 171127 16:58:16 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300231&start=20170921&end=20171127&stat=1&order=D&period=d,size=3882, try=0
[I 171127 16:58:16 DataFether:171] 300231,20170921,42 history data download ok.
[I 171127 16:58:17 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002546&start=20170921&end=20171127&stat=1&order=D&period=d,size=3714, try=0
[I 171127 16:58:17 DataFether:171] 002546,20170921,42 history data download ok.
[I 171127 16:58:18 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002062&start=20170921&end=20171127&stat=1&order=D&period=d,size=3699, try=0
[I 171127 16:58:18 DataFether:171] 002062,20170921,42 history data download ok.
[I 171127 16:58:19 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601555&start=20170921&end=20171127&stat=1&order=D&period=d,size=3953, try=0
[I 171127 16:58:19 DataFether:171] 601555,20170921,42 history data download ok.
[I 171127 16:58:19 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603860&start=20170921&end=20171127&stat=1&order=D&period=d,size=3880, try=0
[I 171127 16:58:19 DataFether:171] 603860,20170921,42 history data download ok.
[I 171127 16:58:20 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002237&start=20170921&end=20171127&stat=1&order=D&period=d,size=3887, try=0
[I 171127 16:58:20 DataFether:171] 002237,20170921,42 history data download ok.
[I 171127 16:58:20 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300628&start=20170921&end=20171127&stat=1&order=D&period=d,size=4087, try=0
[I 171127 16:58:21 DataFether:171] 300628,20170921,42 history data download ok.
[I 171127 16:58:22 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600110&start=20170921&end=20171127&stat=1&order=D&period=d,size=3602, try=0
[I 171127 16:58:22 DataFether:171] 600110,20170921,38 history data download ok.
[I 171127 16:58:23 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600023&start=20170921&end=20171127&stat=1&order=D&period=d,size=3732, try=0
[I 171127 16:58:23 DataFether:171] 600023,20170921,42 history data download ok.
[I 171127 16:58:23 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002758&start=20170921&end=20171127&stat=1&order=D&period=d,size=3863, try=0
[I 171127 16:58:23 DataFether:171] 002758,20170921,42 history data download ok.
[I 171127 16:58:24 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002879&start=20170921&end=20171127&stat=1&order=D&period=d,size=3925, try=0
[I 171127 16:58:24 DataFether:171] 002879,20170921,42 history data download ok.
[I 171127 16:58:25 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300513&start=20170921&end=20171127&stat=1&order=D&period=d,size=3836, try=0
[I 171127 16:58:25 DataFether:171] 300513,20170921,42 history data download ok.
[I 171127 16:58:26 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600784&start=20170921&end=20171127&stat=1&order=D&period=d,size=3706, try=0
[I 171127 16:58:26 DataFether:171] 600784,20170921,42 history data download ok.
[I 171127 16:58:27 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600156&start=20170921&end=20171127&stat=1&order=D&period=d,size=3692, try=0
[I 171127 16:58:27 DataFether:171] 600156,20170921,42 history data download ok.
[I 171127 16:58:28 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002231&start=20170921&end=20171127&stat=1&order=D&period=d,size=3889, try=0
[I 171127 16:58:28 DataFether:171] 002231,20170921,42 history data download ok.
[I 171127 16:58:29 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002591&start=20170921&end=20171127&stat=1&order=D&period=d,size=3853, try=0
[I 171127 16:58:29 DataFether:171] 002591,20170921,42 history data download ok.
[I 171127 16:58:30 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300243&start=20170921&end=20171127&stat=1&order=D&period=d,size=3847, try=0
[I 171127 16:58:30 DataFether:171] 300243,20170921,42 history data download ok.
[I 171127 16:58:30 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300194&start=20170921&end=20171127&stat=1&order=D&period=d,size=3714, try=0
[I 171127 16:58:30 DataFether:171] 300194,20170921,42 history data download ok.
[I 171127 16:58:31 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601588&start=20170921&end=20171127&stat=1&order=D&period=d,size=3715, try=0
[I 171127 16:58:31 DataFether:171] 601588,20170921,42 history data download ok.
[I 171127 16:58:32 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601018&start=20170921&end=20171127&stat=1&order=D&period=d,size=3787, try=0
[I 171127 16:58:32 DataFether:171] 601018,20170921,42 history data download ok.
[I 171127 16:58:33 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300044&start=20170921&end=20171127&stat=1&order=D&period=d,size=3930, try=0
[I 171127 16:58:33 DataFether:171] 300044,20170921,42 history data download ok.
[I 171127 16:58:34 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600873&start=20170921&end=20171127&stat=1&order=D&period=d,size=3791, try=0
[I 171127 16:58:34 DataFether:171] 600873,20170921,42 history data download ok.
[I 171127 16:58:34 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601992&start=20170921&end=20171127&stat=1&order=D&period=d,size=3794, try=0
[I 171127 16:58:35 DataFether:171] 601992,20170921,42 history data download ok.
[I 171127 16:58:35 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002364&start=20170921&end=20171127&stat=1&order=D&period=d,size=3886, try=0
[I 171127 16:58:35 DataFether:171] 002364,20170921,42 history data download ok.
[I 171127 16:58:36 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002145&start=20170921&end=20171127&stat=1&order=D&period=d,size=3763, try=0
[I 171127 16:58:36 DataFether:171] 002145,20170921,42 history data download ok.
[I 171127 16:58:37 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000530&start=20170921&end=20171127&stat=1&order=D&period=d,size=3717, try=0
[I 171127 16:58:37 DataFether:171] 000530,20170921,42 history data download ok.
[I 171127 16:58:38 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300589&start=20170921&end=20171127&stat=1&order=D&period=d,size=3901, try=0
[I 171127 16:58:38 DataFether:171] 300589,20170921,42 history data download ok.
[I 171127 16:58:39 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300505&start=20170921&end=20171127&stat=1&order=D&period=d,size=3926, try=0
[I 171127 16:58:39 DataFether:171] 300505,20170921,42 history data download ok.
[I 171127 16:58:39 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300306&start=20170921&end=20171127&stat=1&order=D&period=d,size=3882, try=0
[I 171127 16:58:39 DataFether:171] 300306,20170921,42 history data download ok.
[I 171127 16:58:40 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600066&start=20170921&end=20171127&stat=1&order=D&period=d,size=3949, try=0
[I 171127 16:58:40 DataFether:171] 600066,20170921,42 history data download ok.
[I 171127 16:58:41 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600281&start=20170921&end=20171127&stat=1&order=D&period=d,size=3709, try=0
[I 171127 16:58:41 DataFether:171] 600281,20170921,42 history data download ok.
[I 171127 16:58:41 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600684&start=20170921&end=20171127&stat=1&order=D&period=d,size=3727, try=0
[I 171127 16:58:41 DataFether:171] 600684,20170921,42 history data download ok.
[I 171127 16:58:42 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600729&start=20170921&end=20171127&stat=1&order=D&period=d,size=2909, try=0
[I 171127 16:58:42 DataFether:171] 600729,20170921,31 history data download ok.
[I 171127 16:58:43 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600648&start=20170921&end=20171127&stat=1&order=D&period=d,size=3897, try=0
[I 171127 16:58:43 DataFether:171] 600648,20170921,42 history data download ok.
[I 171127 16:58:43 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000027&start=20170921&end=20171127&stat=1&order=D&period=d,size=3704, try=0
[I 171127 16:58:43 DataFether:171] 000027,20170921,42 history data download ok.
[I 171127 16:58:44 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300332&start=20170921&end=20171127&stat=1&order=D&period=d,size=3738, try=0
[I 171127 16:58:44 DataFether:171] 300332,20170921,42 history data download ok.
[I 171127 16:58:45 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600508&start=20170921&end=20171127&stat=1&order=D&period=d,size=3879, try=0
[I 171127 16:58:45 DataFether:171] 600508,20170921,42 history data download ok.
[I 171127 16:58:46 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300598&start=20170921&end=20171127&stat=1&order=D&period=d,size=3856, try=0
[I 171127 16:58:46 DataFether:171] 300598,20170921,42 history data download ok.
[I 171127 16:58:47 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600028&start=20170921&end=20171127&stat=1&order=D&period=d,size=3823, try=0
[I 171127 16:58:47 DataFether:171] 600028,20170921,42 history data download ok.
[I 171127 16:58:48 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601200&start=20170921&end=20171127&stat=1&order=D&period=d,size=3942, try=0
[I 171127 16:58:48 DataFether:171] 601200,20170921,42 history data download ok.
[I 171127 16:58:50 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600095&start=20170921&end=20171127&stat=1&order=D&period=d,size=3721, try=0
[I 171127 16:58:50 DataFether:171] 600095,20170921,42 history data download ok.
[I 171127 16:58:50 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600705&start=20170921&end=20171127&stat=1&order=D&period=d,size=3782, try=0
[I 171127 16:58:50 DataFether:171] 600705,20170921,42 history data download ok.
[I 171127 16:58:56 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600207&start=20170921&end=20171127&stat=1&order=D&period=d,size=3694, try=0
[I 171127 16:58:56 DataFether:171] 600207,20170921,42 history data download ok.
[I 171127 16:58:57 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600415&start=20170921&end=20171127&stat=1&order=D&period=d,size=3771, try=0
[I 171127 16:58:57 DataFether:171] 600415,20170921,42 history data download ok.
[I 171127 16:58:58 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300214&start=20170921&end=20171127&stat=1&order=D&period=d,size=3712, try=0
[I 171127 16:58:58 DataFether:171] 300214,20170921,42 history data download ok.
[I 171127 16:58:59 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601998&start=20170921&end=20171127&stat=1&order=D&period=d,size=3782, try=0
[I 171127 16:58:59 DataFether:171] 601998,20170921,42 history data download ok.
[I 171127 16:58:59 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300230&start=20170921&end=20171127&stat=1&order=D&period=d,size=3884, try=0
[I 171127 16:59:00 DataFether:171] 300230,20170921,42 history data download ok.
[I 171127 16:59:00 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600735&start=20170921&end=20171127&stat=1&order=D&period=d,size=3887, try=0
[I 171127 16:59:00 DataFether:171] 600735,20170921,42 history data download ok.
[I 171127 16:59:01 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300099&start=20170921&end=20171127&stat=1&order=D&period=d,size=3718, try=0
[I 171127 16:59:01 DataFether:171] 300099,20170921,42 history data download ok.
[I 171127 16:59:02 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000610&start=20170921&end=20171127&stat=1&order=D&period=d,size=3860, try=0
[I 171127 16:59:02 DataFether:171] 000610,20170921,42 history data download ok.
[I 171127 16:59:03 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601328&start=20170921&end=20171127&stat=1&order=D&period=d,size=3812, try=0
[I 171127 16:59:03 DataFether:171] 601328,20170921,42 history data download ok.
[I 171127 16:59:03 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600469&start=20170921&end=20171127&stat=1&order=D&period=d,size=3628, try=0
[I 171127 16:59:03 DataFether:171] 600469,20170921,41 history data download ok.
[I 171127 16:59:04 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600196&start=20170921&end=20171127&stat=1&order=D&period=d,size=3963, try=0
[I 171127 16:59:04 DataFether:171] 600196,20170921,42 history data download ok.
[I 171127 16:59:05 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600688&start=20170921&end=20171127&stat=1&order=D&period=d,size=3766, try=0
[I 171127 16:59:05 DataFether:171] 600688,20170921,42 history data download ok.
[I 171127 16:59:05 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002693&start=20170921&end=20171127&stat=1&order=D&period=d,size=3699, try=0
[I 171127 16:59:06 DataFether:171] 002693,20170921,42 history data download ok.
[I 171127 16:59:06 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603818&start=20170921&end=20171127&stat=1&order=D&period=d,size=3869, try=0
[I 171127 16:59:07 DataFether:171] 603818,20170921,42 history data download ok.
[I 171127 16:59:07 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603139&start=20170921&end=20171127&stat=1&order=D&period=d,size=3858, try=0
[I 171127 16:59:07 DataFether:171] 603139,20170921,42 history data download ok.
[I 171127 16:59:08 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002658&start=20170921&end=20171127&stat=1&order=D&period=d,size=3887, try=0
[I 171127 16:59:08 DataFether:171] 002658,20170921,42 history data download ok.
[I 171127 16:59:09 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600517&start=20170921&end=20171127&stat=1&order=D&period=d,size=3750, try=0
[I 171127 16:59:09 DataFether:171] 600517,20170921,42 history data download ok.
[I 171127 16:59:10 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002729&start=20170921&end=20171127&stat=1&order=D&period=d,size=3829, try=0
[I 171127 16:59:10 DataFether:171] 002729,20170921,42 history data download ok.
[I 171127 16:59:10 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600647&start=20170921&end=20171127&stat=1&order=D&period=d,size=3852, try=0
[I 171127 16:59:11 DataFether:171] 600647,20170921,42 history data download ok.
[I 171127 16:59:11 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603331&start=20170921&end=20171127&stat=1&order=D&period=d,size=3920, try=0
[I 171127 16:59:11 DataFether:171] 603331,20170921,42 history data download ok.
[I 171127 16:59:12 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600359&start=20170921&end=20171127&stat=1&order=D&period=d,size=3715, try=0
[I 171127 16:59:12 DataFether:171] 600359,20170921,42 history data download ok.
[I 171127 16:59:12 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600622&start=20170921&end=20171127&stat=1&order=D&period=d,size=3886, try=0
[I 171127 16:59:12 DataFether:171] 600622,20170921,42 history data download ok.
[I 171127 16:59:13 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002708&start=20170921&end=20171127&stat=1&order=D&period=d,size=3704, try=0
[I 171127 16:59:13 DataFether:171] 002708,20170921,42 history data download ok.
[I 171127 16:59:14 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002865&start=20170921&end=20171127&stat=1&order=D&period=d,size=3912, try=0
[I 171127 16:59:14 DataFether:171] 002865,20170921,42 history data download ok.
[I 171127 16:59:14 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002560&start=20170921&end=20171127&stat=1&order=D&period=d,size=3701, try=0
[I 171127 16:59:14 DataFether:171] 002560,20170921,42 history data download ok.
[I 171127 16:59:15 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300094&start=20170921&end=20171127&stat=1&order=D&period=d,size=3700, try=0
[I 171127 16:59:15 DataFether:171] 300094,20170921,42 history data download ok.
[I 171127 16:59:16 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300413&start=20170921&end=20171127&stat=1&order=D&period=d,size=592, try=0
[I 171127 16:59:16 DataFether:171] 300413,20170921,5 history data download ok.
[I 171127 16:59:16 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300362&start=20170921&end=20171127&stat=1&order=D&period=d,size=3000, try=0
[I 171127 16:59:16 DataFether:171] 300362,20170921,32 history data download ok.
[I 171127 16:59:17 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002215&start=20170921&end=20171127&stat=1&order=D&period=d,size=3727, try=0
[I 171127 16:59:17 DataFether:171] 002215,20170921,42 history data download ok.
[I 171127 16:59:18 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002313&start=20170921&end=20171127&stat=1&order=D&period=d,size=3893, try=0
[I 171127 16:59:18 DataFether:171] 002313,20170921,42 history data download ok.
[I 171127 16:59:19 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600936&start=20170921&end=20171127&stat=1&order=D&period=d,size=3709, try=0
[I 171127 16:59:19 DataFether:171] 600936,20170921,42 history data download ok.
[I 171127 16:59:20 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002568&start=20170921&end=20171127&stat=1&order=D&period=d,size=3873, try=0
[I 171127 16:59:20 DataFether:171] 002568,20170921,42 history data download ok.
[I 171127 16:59:21 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600098&start=20170921&end=20171127&stat=1&order=D&period=d,size=3712, try=0
[I 171127 16:59:21 DataFether:171] 600098,20170921,42 history data download ok.
[I 171127 16:59:21 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603090&start=20170921&end=20171127&stat=1&order=D&period=d,size=3765, try=0
[I 171127 16:59:21 DataFether:171] 603090,20170921,41 history data download ok.
[I 171127 16:59:22 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002241&start=20170921&end=20171127&stat=1&order=D&period=d,size=3969, try=0
[I 171127 16:59:22 DataFether:171] 002241,20170921,42 history data download ok.
[I 171127 16:59:23 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002004&start=20170921&end=20171127&stat=1&order=D&period=d,size=3716, try=0
[I 171127 16:59:23 DataFether:171] 002004,20170921,42 history data download ok.
[I 171127 16:59:23 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300577&start=20170921&end=20171127&stat=1&order=D&period=d,size=3833, try=0
[I 171127 16:59:23 DataFether:171] 300577,20170921,42 history data download ok.
[I 171127 16:59:24 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002290&start=20170921&end=20171127&stat=1&order=D&period=d,size=3865, try=0
[I 171127 16:59:24 DataFether:171] 002290,20170921,42 history data download ok.
[I 171127 16:59:25 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601566&start=20170921&end=20171127&stat=1&order=D&period=d,size=3877, try=0
[I 171127 16:59:25 DataFether:171] 601566,20170921,42 history data download ok.
[I 171127 16:59:26 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600201&start=20170921&end=20171127&stat=1&order=D&period=d,size=3923, try=0
[I 171127 16:59:26 DataFether:171] 600201,20170921,42 history data download ok.
[I 171127 16:59:27 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600266&start=20170921&end=20171127&stat=1&order=D&period=d,size=3955, try=0
[I 171127 16:59:27 DataFether:171] 600266,20170921,42 history data download ok.
[I 171127 16:59:27 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603203&start=20170921&end=20171127&stat=1&order=D&period=d,size=3839, try=0
[I 171127 16:59:27 DataFether:171] 603203,20170921,42 history data download ok.
[I 171127 16:59:28 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300516&start=20170921&end=20171127&stat=1&order=D&period=d,size=3845, try=0
[I 171127 16:59:28 DataFether:171] 300516,20170921,42 history data download ok.
[I 171127 16:59:29 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300356&start=20170921&end=20171127&stat=1&order=D&period=d,size=3745, try=0
[I 171127 16:59:29 DataFether:171] 300356,20170921,42 history data download ok.
[I 171127 16:59:30 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002333&start=20170921&end=20171127&stat=1&order=D&period=d,size=3877, try=0
[I 171127 16:59:30 DataFether:171] 002333,20170921,42 history data download ok.
[I 171127 16:59:31 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600096&start=20170921&end=20171127&stat=1&order=D&period=d,size=3719, try=0
[I 171127 16:59:31 DataFether:171] 600096,20170921,42 history data download ok.
[I 171127 16:59:31 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601169&start=20170921&end=20171127&stat=1&order=D&period=d,size=3791, try=0
[I 171127 16:59:31 DataFether:171] 601169,20170921,42 history data download ok.
[I 171127 16:59:32 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600599&start=20170921&end=20171127&stat=1&order=D&period=d,size=3880, try=0
[I 171127 16:59:32 DataFether:171] 600599,20170921,42 history data download ok.
[I 171127 16:59:33 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601777&start=20170921&end=20171127&stat=1&order=D&period=d,size=3745, try=0
[I 171127 16:59:33 DataFether:171] 601777,20170921,42 history data download ok.
[I 171127 16:59:34 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600301&start=20170921&end=20171127&stat=1&order=D&period=d,size=3672, try=0
[I 171127 16:59:34 DataFether:171] 600301,20170921,42 history data download ok.
[I 171127 16:59:34 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300071&start=20170921&end=20171127&stat=1&order=D&period=d,size=3710, try=0
[I 171127 16:59:34 DataFether:171] 300071,20170921,42 history data download ok.
[I 171127 16:59:35 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300036&start=20170921&end=20171127&stat=1&order=D&period=d,size=3900, try=0
[I 171127 16:59:35 DataFether:171] 300036,20170921,42 history data download ok.
[I 171127 16:59:35 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002594&start=20170921&end=20171127&stat=1&order=D&period=d,size=3987, try=0
[I 171127 16:59:36 DataFether:171] 002594,20170921,42 history data download ok.
[I 171127 16:59:36 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000153&start=20170921&end=20171127&stat=1&order=D&period=d,size=3789, try=0
[I 171127 16:59:36 DataFether:171] 000153,20170921,42 history data download ok.
[I 171127 16:59:37 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300050&start=20170921&end=20171127&stat=1&order=D&period=d,size=3829, try=0
[I 171127 16:59:37 DataFether:171] 300050,20170921,42 history data download ok.
[I 171127 16:59:38 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002869&start=20170921&end=20171127&stat=1&order=D&period=d,size=3897, try=0
[I 171127 16:59:38 DataFether:171] 002869,20170921,42 history data download ok.
[I 171127 16:59:39 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000048&start=20170921&end=20171127&stat=1&order=D&period=d,size=3816, try=0
[I 171127 16:59:39 DataFether:171] 000048,20170921,42 history data download ok.
[I 171127 16:59:39 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300521&start=20170921&end=20171127&stat=1&order=D&period=d,size=3891, try=0
[I 171127 16:59:39 DataFether:171] 300521,20170921,42 history data download ok.
[I 171127 16:59:40 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002671&start=20170921&end=20171127&stat=1&order=D&period=d,size=3710, try=0
[I 171127 16:59:40 DataFether:171] 002671,20170921,42 history data download ok.
[I 171127 16:59:41 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600116&start=20170921&end=20171127&stat=1&order=D&period=d,size=3740, try=0
[I 171127 16:59:41 DataFether:171] 600116,20170921,42 history data download ok.
[I 171127 16:59:41 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002300&start=20170921&end=20171127&stat=1&order=D&period=d,size=3799, try=0
[I 171127 16:59:42 DataFether:171] 002300,20170921,42 history data download ok.
[I 171127 16:59:42 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000600&start=20170921&end=20171127&stat=1&order=D&period=d,size=3857, try=0
[I 171127 16:59:42 DataFether:171] 000600,20170921,42 history data download ok.
[I 171127 16:59:43 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002440&start=20170921&end=20171127&stat=1&order=D&period=d,size=3913, try=0
[I 171127 16:59:43 DataFether:171] 002440,20170921,42 history data download ok.
[I 171127 16:59:43 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000798&start=20170921&end=20171127&stat=1&order=D&period=d,size=3698, try=0
[I 171127 16:59:44 DataFether:171] 000798,20170921,42 history data download ok.
[I 171127 16:59:44 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000158&start=20170921&end=20171127&stat=1&order=D&period=d,size=3824, try=0
[I 171127 16:59:44 DataFether:171] 000158,20170921,42 history data download ok.
[I 171127 16:59:45 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002577&start=20170921&end=20171127&stat=1&order=D&period=d,size=3877, try=0
[I 171127 16:59:45 DataFether:171] 002577,20170921,42 history data download ok.
[I 171127 16:59:46 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002146&start=20170921&end=20171127&stat=1&order=D&period=d,size=3804, try=0
[I 171127 16:59:46 DataFether:171] 002146,20170921,42 history data download ok.
[I 171127 16:59:46 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300395&start=20170921&end=20171127&stat=1&order=D&period=d,size=3870, try=0
[I 171127 16:59:46 DataFether:171] 300395,20170921,42 history data download ok.
[I 171127 16:59:47 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000782&start=20170921&end=20171127&stat=1&order=D&period=d,size=3328, try=0
[I 171127 16:59:47 DataFether:171] 000782,20170921,37 history data download ok.
